"","ID","Scenario","CO2_emis"
"3695","195","S6",20.428984665
"3696","196","S6",20.02987724
"3697","197","S6",20.20830165
"3698","198","S6",20.237991115
"3699","199","S6",20.221497495
"3700","200","S6",20.129626995
"3701","201","S6",20.17313536
"3702","202","S6",20.254940255
"3703","203","S6",20.350648365
"3704","204","S6",20.302739195
"3705","205","S6",20.252269185
"3706","206","S6",20.18649436
"3707","207","S6",20.25102855
"3708","208","S6",20.17709415
"3709","209","S6",20.2720051
"3710","210","S6",20.30886061
"3711","211","S6",20.25065479
"3712","212","S6",20.09246233
"3713","213","S6",20.17172573
"3714","214","S6",20.33481722
"3715","215","S6",20.27260662
"3716","216","S6",20.46875324
"3717","217","S6",20.23266686
"3718","218","S6",20.52337111
"3719","219","S6",20.428906555
"3720","220","S6",20.276952675
"3721","221","S6",20.251046435
"3722","222","S6",20.209130565
"3723","223","S6",20.16425491
"3724","224","S6",20.251592475
"3725","225","S6",20.151987625
"3726","226","S6",20.13553525
"3727","227","S6",20.057890625
"3728","228","S6",20.289150975
"3729","229","S6",20.39042935
"3730","230","S6",20.281631245
"3731","231","S6",20.20653286
"3732","232","S6",20.158183865
"3733","233","S6",20.16820056
"3734","234","S6",20.13149105
"3735","235","S6",20.20517579
"3736","236","S6",20.5513761
"3737","237","S6",20.219648405
"3738","238","S6",20.28270471
"3739","239","S6",20.235246315
"3740","240","S6",20.007663705
"3741","241","S6",20.250459515
"3742","242","S6",20.259358945
"3743","243","S6",19.845067155
"3744","244","S6",20.31665628
"3745","245","S6",20.357402325
"3746","246","S6",20.41131246
"3747","247","S6",20.16480533
"3748","248","S6",20.43785818
"3749","249","S6",20.35736327
"3750","250","S6",20.10733535
"3751","251","S6",20.0051901
"3752","252","S6",20.229635535
"3753","253","S6",20.28878999
"3754","254","S6",20.262698695
"3755","255","S6",20.545630635
"3756","256","S6",20.14173879
"3757","257","S6",20.29257796
"3758","258","S6",20.24380447
"3759","259","S6",20.233151945
"3760","260","S6",20.27334027
"3761","261","S6",20.067924475
"3762","262","S6",20.253232055
"3763","263","S6",19.994178415
"3764","264","S6",20.00370236
"3765","265","S6",20.48739744
"3766","266","S6",20.35028738
"3767","267","S6",20.264749995
"3768","268","S6",20.213183525
"3769","269","S6",20.145900155
"3770","270","S6",20.585357965
"3771","271","S6",20.32937507
"3772","272","S6",20.182921375
"3773","273","S6",19.951847175
"3774","274","S6",20.164024595
"3775","275","S6",20.364780435
"3776","276","S6",20.254154775
"3777","277","S6",20.253022545
"3778","278","S6",20.359604735
"3779","279","S6",20.239751145
"3780","280","S6",19.938333415
"3781","281","S6",20.35803706
"3782","282","S6",20.25661524
"3783","283","S6",20.192316475
"3784","284","S6",20.473167185
"3785","285","S6",20.358561565
"3786","286","S6",20.16744136
"3787","287","S6",20.415098605
"3788","288","S6",20.2351401
"3789","289","S6",20.15553068
"3790","290","S6",20.404884445
"3791","291","S6",20.393383295
"3792","292","S6",20.605733725
"3793","293","S6",20.313705985
"3794","294","S6",20.02976117
"3795","295","S6",20.133079895
"3796","296","S6",20.18074342
"3797","297","S6",20.18598993
"3798","298","S6",20.421545965
"3799","299","S6",20.315516385
"3800","300","S6",20.2104223
"3801","301","S6",20.323048525
"3802","302","S6",20.42758343
"3803","303","S6",20.288609315
"3804","304","S6",20.10395399
"3805","305","S6",20.266805675
"3806","306","S6",20.174043115
"3807","307","S6",20.073375385
"3808","308","S6",20.034118905
"3809","309","S6",20.30076126
"3810","310","S6",20.259953165
"3811","311","S6",20.21542207
"3812","312","S6",20.300647015
"3813","313","S6",20.02979767
"3814","314","S6",20.29012589
"3815","315","S6",20.357942525
"3816","316","S6",20.08060567
"3817","317","S6",20.215410755
"3818","318","S6",20.380541135
"3819","319","S6",20.193247955
"3820","320","S6",20.221557355
"3821","321","S6",20.357489195
"3822","322","S6",20.18992463
"3823","323","S6",20.17576847
"3824","324","S6",20.160714775
"3825","325","S6",20.18629945
"3826","326","S6",20.10531398
"3827","327","S6",20.27451046
"3828","328","S6",20.46712023
"3829","329","S6",20.2795533
"3830","330","S6",20.20186962
"3831","331","S6",20.270557875
"3832","332","S6",20.214517235
"3833","333","S6",20.10432191
"3834","334","S6",20.214482925
"3835","335","S6",20.169366005
"3836","336","S6",20.34306768
"3837","337","S6",20.030049885
"3838","338","S6",20.191237535
"3839","339","S6",20.14957826
"3840","340","S6",20.25624002
"3841","341","S6",19.990686825
"3842","342","S6",20.40093113
"3843","343","S6",20.17750733
"3844","344","S6",20.279871945
"3845","345","S6",20.205464505
"3846","346","S6",19.903804415
"3847","347","S6",20.27762756
"3848","348","S6",20.3701901
"3849","349","S6",20.256211185
"3850","350","S6",20.155344165
"3851","351","S6",20.153063645
"3852","352","S6",20.22784448
"3853","353","S6",20.19609313
"3854","354","S6",20.160263635
"3855","355","S6",20.007348345
"3856","356","S6",20.216740085
"3857","357","S6",20.42309977
"3858","358","S6",20.26625635
"3859","359","S6",20.10966332
"3860","360","S6",20.28942582
"3861","361","S6",20.129665685
"3862","362","S6",20.15188798
"3863","363","S6",20.301282845
"3864","364","S6",20.205357195
"3865","365","S6",20.40025077
"3866","366","S6",20.216168495
"3867","367","S6",20.28671752
"3868","368","S6",20.19056411
"3869","369","S6",20.249199535
"3870","370","S6",20.31862217
"3871","371","S6",19.937682255
"3872","372","S6",20.23646213
"3873","373","S6",20.14262793
"3874","374","S6",20.04270115
"3875","375","S6",20.4637396
"3876","376","S6",20.1126096
"3877","377","S6",20.08255331
"3878","378","S6",20.2153133
"3879","379","S6",20.03700204
"3880","380","S6",20.115724145
"3881","381","S6",20.153624285
"3882","382","S6",20.304258325
"3883","383","S6",20.36896735
"3884","384","S6",20.02477819
"3885","385","S6",20.36048037
"3886","386","S6",20.42420353
"3887","387","S6",20.14761383
"3888","388","S6",20.38578655
"3889","389","S6",20.26389042
"3890","390","S6",20.112299715
"3891","391","S6",19.86810267
"3892","392","S6",20.20335225
"3893","393","S6",20.278423625
"3894","394","S6",20.10320574
"3895","395","S6",20.46768525
"3896","396","S6",20.25923521
"3897","397","S6",20.339880135
"3898","398","S6",20.33895048
"3899","399","S6",20.493303505
"3900","400","S6",20.36812639
"3901","401","S6",20.31837324
"3902","402","S6",20.276515405
"3903","403","S6",20.109446875
"3904","404","S6",20.253614575
"3905","405","S6",20.14241404
"3906","406","S6",20.645901975
"3907","407","S6",20.093896415
"3908","408","S6",20.13710621
"3909","409","S6",20.101485495
"3910","410","S6",20.435272885
"3911","411","S6",20.238670745
"3912","412","S6",20.39906379
"3913","413","S6",20.181749725
"3914","414","S6",20.13471108
"3915","415","S6",20.419112875
"3916","416","S6",20.2817068
"3917","417","S6",20.187737185
"3918","418","S6",20.0456394
"3919","419","S6",20.161432365
"3920","420","S6",20.384533505
"3921","421","S6",20.1903035
"3922","422","S6",20.19539452
"3923","423","S6",20.193404175
"3924","424","S6",20.10705576
"3925","425","S6",20.346667675
"3926","426","S6",20.269084005
"3927","427","S6",20.168024265
"3928","428","S6",20.166969415
"3929","429","S6",20.429529975
"3930","430","S6",20.10482123
"3931","431","S6",20.39387714
"3932","432","S6",20.30579534
"3933","433","S6",20.08871013
"3934","434","S6",20.12509844
"3935","435","S6",20.3632551
"3936","436","S6",20.135559705
"3937","437","S6",20.21342771
"3938","438","S6",20.20089945
"3939","439","S6",20.192377065
"3940","440","S6",20.227879155
"3941","441","S6",20.21986996
"3942","442","S6",20.31237848
"3943","443","S6",20.307176135
"3944","444","S6",20.09189512
"3945","445","S6",20.3962511
"3946","446","S6",20.19685744
"3947","447","S6",20.32444246
"3948","448","S6",20.323119335
"3949","449","S6",20.207535515
"3950","450","S6",19.936490165
"3951","451","S6",20.12266389
"3952","452","S6",20.022483435
"3953","453","S6",20.205933165
"3954","454","S6",20.14530703
"3955","455","S6",20.20256385
"3956","456","S6",19.908693225
"3957","457","S6",20.197071695
"3958","458","S6",20.148353685
"3959","459","S6",20.056147385
"3960","460","S6",20.221565385
"3961","461","S6",20.16717856
"3962","462","S6",20.50982012
"3963","463","S6",20.08768229
"3964","464","S6",20.068464675
"3965","465","S6",20.25427194
"3966","466","S6",20.567069275
"3967","467","S6",20.336417745
"3968","468","S6",20.323457325
"3969","469","S6",20.611832875
"3970","470","S6",20.093822685
"3971","471","S6",20.289081625
"3972","472","S6",20.268905155
"3973","473","S6",20.355074355
"3974","474","S6",20.19740786
"3975","475","S6",20.275421865
"3976","476","S6",20.257426635
"3977","477","S6",20.26532195
"3978","478","S6",20.2467617
"3979","479","S6",20.231629165
"3980","480","S6",20.16557183
"3981","481","S6",20.217159835
"3982","482","S6",20.250530325
"3983","483","S6",20.227551385
"3984","484","S6",20.2446082
"3985","485","S6",20.359144105
"3986","486","S6",20.40644774
"3987","487","S6",20.370392675
"3988","488","S6",20.369248765
"3989","489","S6",20.000625045
"3990","490","S6",20.192316475
"3991","491","S6",20.19538649
"3992","492","S6",20.077788235
"3993","493","S6",20.258003335
"3994","494","S6",20.2579818
"3995","495","S6",20.363423365
"3996","496","S6",20.24535061
"3997","497","S6",20.300276905
"3998","498","S6",20.27652088
"3999","499","S6",20.3745482
"4000","500","S6",20.261607345
"4001","1","S7",20.119231065
"4002","2","S7",19.92050572
"4003","3","S7",20.218567275
"4004","4","S7",20.25714887
"4005","5","S7",19.916330485
"4006","6","S7",20.02560382
"4007","7","S7",19.88702208
"4008","8","S7",19.992536645
"4009","9","S7",20.00889631
"4010","10","S7",20.001715665
"4011","11","S7",19.971056395
"4012","12","S7",20.057493505
"4013","13","S7",19.864619475
"4014","14","S7",19.8225514
"4015","15","S7",20.14018827
"4016","16","S7",19.73112328
"4017","17","S7",20.1665566
"4018","18","S7",20.218530775
"4019","19","S7",20.09579113
"4020","20","S7",20.47574372
"4021","21","S7",20.15192521
"4022","22","S7",20.210721235
"4023","23","S7",20.16094582
"4024","24","S7",20.17004381
"4025","25","S7",20.29433507
"4026","26","S7",20.212918535
"4027","27","S7",20.083801245
"4028","28","S7",20.070149515
"4029","29","S7",20.16617335
"4030","30","S7",20.162433925
"4031","31","S7",20.071989115
"4032","32","S7",20.386421285
"4033","33","S7",19.89144077
"4034","34","S7",20.04815206
"4035","35","S7",20.086499325
"4036","36","S7",20.25251556
"4037","37","S7",20.068357365
"4038","38","S7",20.0494646
"4039","39","S7",20.08517401
"4040","40","S7",20.38124814
"4041","41","S7",20.14671228
"4042","42","S7",20.01487355
"4043","43","S7",20.190243275
"4044","44","S7",20.09648098
"4045","45","S7",20.060205455
"4046","46","S7",20.1102006
"4047","47","S7",20.05906264
"4048","48","S7",20.25922353
"4049","49","S7",20.215654575
"4050","50","S7",20.159679635
"4051","51","S7",20.107585375
"4052","52","S7",19.96700307
"4053","53","S7",20.25438655
"4054","54","S7",20.294777085
"4055","55","S7",20.16930067
"4056","56","S7",20.19564856
"4057","57","S7",20.06078106
"4058","58","S7",20.078913165
"4059","59","S7",20.02744561
"4060","60","S7",20.070869295
"4061","61","S7",20.161084885
"4062","62","S7",20.192780755
"4063","63","S7",19.94836398
"4064","64","S7",20.30312427
"4065","65","S7",20.041087485
"4066","66","S7",19.98456906
"4067","67","S7",19.86772307
"4068","68","S7",20.294464645
"4069","69","S7",20.15779076
"4070","70","S7",20.052998895
"4071","71","S7",19.943641245
"4072","72","S7",20.27116852
"4073","73","S7",20.33180962
"4074","74","S7",20.094121985
"4075","75","S7",20.13070922
"4076","76","S7",20.157050905
"4077","77","S7",20.015584205
"4078","78","S7",19.88913616
"4079","79","S7",20.24984376
"4080","80","S7",19.89608795
"4081","81","S7",19.814472125
"4082","82","S7",19.788466605
"4083","83","S7",20.039317235
"4084","84","S7",19.82694016
"4085","85","S7",19.99822517
"4086","86","S7",20.119498975
"4087","87","S7",20.2117582
"4088","88","S7",19.955335845
"4089","89","S7",20.1215667
"4090","90","S7",20.23247195
"4091","91","S7",20.32273426
"4092","92","S7",19.871644265
"4093","93","S7",20.069466965
"4094","94","S7",20.202681745
"4095","95","S7",20.25104899
"4096","96","S7",19.947384685
"4097","97","S7",20.10026676
"4098","98","S7",20.030072515
"4099","99","S7",20.226799485
"4100","100","S7",20.129497055
"4101","101","S7",20.014816975
"4102","102","S7",20.22520991
"4103","103","S7",20.1652645
"4104","104","S7",19.981436995
"4105","105","S7",19.98622981
"4106","106","S7",20.195201435
"4107","107","S7",20.09329453
"4108","108","S7",20.294443475
"4109","109","S7",19.99169459
"4110","110","S7",19.9304746
"4111","111","S7",20.1452771
"4112","112","S7",20.107618955
"4113","113","S7",20.323014215
"4114","114","S7",20.188278115
"4115","115","S7",20.254822725
"4116","116","S7",19.951709935
"4117","117","S7",20.153111095
"4118","118","S7",19.931629095
"4119","119","S7",20.19801522
"4120","120","S7",20.08237373
"4121","121","S7",20.159945355
"4122","122","S7",20.205698105
"4123","123","S7",20.01165498
"4124","124","S7",20.181697895
"4125","125","S7",20.1615269
"4126","126","S7",20.43925467
"4127","127","S7",20.32494178
"4128","128","S7",20.128039245
"4129","129","S7",20.08239709
"4130","130","S7",20.1061783
"4131","131","S7",19.963835235
"4132","132","S7",20.272029555
"4133","133","S7",20.04844771
"4134","134","S7",20.09339454
"4135","135","S7",20.180550335
"4136","136","S7",20.031939125
"4137","137","S7",19.956590715
"4138","138","S7",20.284886315
"4139","139","S7",20.111694545
"4140","140","S7",20.058919925
"4141","141","S7",19.946256105
"4142","142","S7",20.02822525
"4143","143","S7",20.129621155
"4144","144","S7",20.3664817
"4145","145","S7",20.30593331
"4146","146","S7",20.09479906
"4147","147","S7",20.185653035
"4148","148","S7",20.136451765
"4149","149","S7",20.17586994
"4150","150","S7",20.17817528
"4151","151","S7",20.295742145
"4152","152","S7",19.79082487
"4153","153","S7",20.12705776
"4154","154","S7",19.976261295
"4155","155","S7",20.093064215
"4156","156","S7",20.048303535
"4157","157","S7",20.24048224
"4158","158","S7",20.188404405
"4159","159","S7",20.020766475
"4160","160","S7",20.09627001
"4161","161","S7",20.17919801
"4162","162","S7",19.99210485
"4163","163","S7",20.187632065
"4164","164","S7",20.166359135
"4165","165","S7",19.981607815
"4166","166","S7",20.19638951
"4167","167","S7",20.00820135
"4168","168","S7",20.13814135
"4169","169","S7",20.32000552
"4170","170","S7",20.109450525
"4171","171","S7",19.74720445
"4172","172","S7",20.043489185
"4173","173","S7",20.459908195
"4174","174","S7",20.21122311
"4175","175","S7",20.09016429
"4176","176","S7",20.098391755
"4177","177","S7",20.33194394
"4178","178","S7",20.03020866
"4179","179","S7",20.106314445
"4180","180","S7",20.145002985
"4181","181","S7",20.0055551
"4182","182","S7",20.25181184
"4183","183","S7",20.055191815
"4184","184","S7",20.166355485
"4185","185","S7",20.080611875
"4186","186","S7",20.058692165
"4187","187","S7",20.07184494
"4188","188","S7",19.94980792
"4189","189","S7",19.98659262
"4190","190","S7",19.93479693
"4191","191","S7",20.247302265
"4192","192","S7",20.361048675
"4193","193","S7",19.965660965
"4194","194","S7",20.2424255
"4195","195","S7",20.328623535
"4196","196","S7",19.95376452
"4197","197","S7",20.055445855
"4198","198","S7",20.12847542
"4199","199","S7",20.36107532
"4200","200","S7",20.15559127
"4201","201","S7",20.20111407
"4202","202","S7",19.919327865
"4203","203","S7",20.17469099
"4204","204","S7",20.12965583
"4205","205","S7",20.04599126
"4206","206","S7",20.117337445
"4207","207","S7",20.158871525
"4208","208","S7",20.09480636
"4209","209","S7",20.174886995
"4210","210","S7",19.95824745
"4211","211","S7",20.04964637
"4212","212","S7",19.90871987
"4213","213","S7",19.932038625
"4214","214","S7",20.0540782
"4215","215","S7",20.187370725
"4216","216","S7",20.16638943
"4217","217","S7",20.06695029
"4218","218","S7",20.3051836
"4219","219","S7",20.25412667
"4220","220","S7",20.19552008
"4221","221","S7",19.939864225
"4222","222","S7",19.986083445
"4223","223","S7",20.011214425
"4224","224","S7",20.07087404
"4225","225","S7",20.003673525
"4226","226","S7",20.14551654
"4227","227","S7",20.01920464
"4228","228","S7",20.0183228
"4229","229","S7",20.066348405
"4230","230","S7",20.090823115
"4231","231","S7",19.97836187
"4232","232","S7",20.0650574
"4233","233","S7",20.062729795
"4234","234","S7",20.14249215
"4235","235","S7",19.960849535
"4236","236","S7",20.24443154
"4237","237","S7",20.172279435
"4238","238","S7",19.98484792
"4239","239","S7",19.97005082
"4240","240","S7",20.08594562
"4241","241","S7",20.10695502
"4242","242","S7",20.24083775
"4243","243","S7",19.67516221
"4244","244","S7",20.118939065
"4245","245","S7",19.997647375
"4246","246","S7",20.21581992
"4247","247","S7",20.174870205
"4248","248","S7",20.16749757
"4249","249","S7",20.19737501
"4250","250","S7",20.08991974
"4251","251","S7",20.001157215
"4252","252","S7",20.107504345
"4253","253","S7",20.258482215
"4254","254","S7",20.063643025
"4255","255","S7",20.27912698
"4256","256","S7",19.865159675
"4257","257","S7",20.199087955
"4258","258","S7",20.0824022
"4259","259","S7",19.980348565
"4260","260","S7",19.96800317
"4261","261","S7",19.94784495
"4262","262","S7",20.355392635
"4263","263","S7",19.95038316
"4264","264","S7",20.03580557
"4265","265","S7",20.210953375
"4266","266","S7",20.113327555
"4267","267","S7",20.156255205
"4268","268","S7",20.237387405
"4269","269","S7",20.17515454
"4270","270","S7",20.404155175
"4271","271","S7",20.11402215
"4272","272","S7",20.04989968
"4273","273","S7",19.900474885
"4274","274","S7",19.99393569
"4275","275","S7",20.17132496
"4276","276","S7",20.09931265
"4277","277","S7",20.106548045
"4278","278","S7",20.24961308
"4279","279","S7",19.838175225
"4280","280","S7",19.84594133
"4281","281","S7",20.077532735
"4282","282","S7",20.04835792
"4283","283","S7",20.03159858
"4284","284","S7",20.08489515
"4285","285","S7",20.22234612
"4286","286","S7",20.089146305
"4287","287","S7",20.076225305
"4288","288","S7",20.01358802
"4289","289","S7",20.273250115
"4290","290","S7",20.23282819
"4291","291","S7",20.15802144
"4292","292","S7",20.384694835
"4293","293","S7",19.925786905
"4294","294","S7",19.99496864
"4295","295","S7",19.85691323
"4296","296","S7",20.03920664
"4297","297","S7",20.19422068
"4298","298","S7",20.323258035
"4299","299","S7",20.180788315
"4300","300","S7",20.11062911
"4301","301","S7",20.15633003
"4302","302","S7",20.2268619
"4303","303","S7",20.172511575
"4304","304","S7",19.88696076
"4305","305","S7",20.117535275
"4306","306","S7",20.119134705
"4307","307","S7",19.98798984
"4308","308","S7",19.90390333
"4309","309","S7",20.03167888
"4310","310","S7",20.335212515
"4311","311","S7",19.82882356
"4312","312","S7",19.97616311
"4313","313","S7",19.669294835
"4314","314","S7",20.23590806
"4315","315","S7",20.520635435
"4316","316","S7",20.41244834
"4317","317","S7",19.994264555
"4318","318","S7",20.074447755
"4319","319","S7",20.255476805
"4320","320","S7",20.043991425
"4321","321","S7",20.215781595
"4322","322","S7",20.025595425
"4323","323","S7",19.992351955
"4324","324","S7",19.955944665
"4325","325","S7",19.98869356
"4326","326","S7",20.039896855
"4327","327","S7",20.244309995
"4328","328","S7",20.199362435
"4329","329","S7",20.18357655
"4330","330","S7",20.241322105
"4331","331","S7",20.168579065
"4332","332","S7",19.926804525
"4333","333","S7",20.13698722
"4334","334","S7",19.95750212
"4335","335","S7",20.062501305
"4336","336","S7",20.217721205
"4337","337","S7",19.96096962
"4338","338","S7",20.094754895
"4339","339","S7",20.20438447
"4340","340","S7",20.13588711
"4341","341","S7",19.82580209
"4342","342","S7",20.188247455
"4343","343","S7",20.05661933
"4344","344","S7",20.123851235
"4345","345","S7",20.138057035
"4346","346","S7",19.80512265
"4347","347","S7",20.076353055
"4348","348","S7",20.208164775
"4349","349","S7",20.01298869
"4350","350","S7",20.109821
"4351","351","S7",19.873833535
"4352","352","S7",20.134336225
"4353","353","S7",20.167857095
"4354","354","S7",20.168690755
"4355","355","S7",20.06733865
"4356","356","S7",19.979893775
"4357","357","S7",20.192461015
"4358","358","S7",20.07119013
"4359","359","S7",19.905292885
"4360","360","S7",20.20274051
"4361","361","S7",20.13229989
"4362","362","S7",19.96195147
"4363","363","S7",20.128815965
"4364","364","S7",20.004018815
"4365","365","S7",20.482668865
"4366","366","S7",20.154421445
"4367","367","S7",20.046079955
"4368","368","S7",20.07475399
"4369","369","S7",20.09326898
"4370","370","S7",20.30835691
"4371","371","S7",19.789862365
"4372","372","S7",20.02643018
"4373","373","S7",19.89146194
"4374","374","S7",19.81480756
"4375","375","S7",20.26059155
"4376","376","S7",20.041940125
"4377","377","S7",19.913257915
"4378","378","S7",20.197260035
"4379","379","S7",19.863031725
"4380","380","S7",19.79264987
"4381","381","S7",20.07419116
"4382","382","S7",20.01667957
"4383","383","S7",20.271099535
"4384","384","S7",20.07780758
"4385","385","S7",20.195633595
"4386","386","S7",20.101819105
"4387","387","S7",19.880144385
"4388","388","S7",20.39435602
"4389","389","S7",20.29574178
"4390","390","S7",19.831192775
"4391","391","S7",20.05333287
"4392","392","S7",20.083973525
"4393","393","S7",19.934095035
"4394","394","S7",19.95105549
"4395","395","S7",20.242478425
"4396","396","S7",20.242285705
"4397","397","S7",20.280650855
"4398","398","S7",20.134933
"4399","399","S7",20.28451511
"4400","400","S7",20.09222873
"4401","401","S7",20.043454875
"4402","402","S7",20.37341597
"4403","403","S7",19.78136188
"4404","404","S7",20.14544427
"4405","405","S7",20.273289535
"4406","406","S7",20.279361675
"4407","407","S7",19.959052275
"4408","408","S7",20.195723385
"4409","409","S7",20.04329902
"4410","410","S7",20.307682025
"4411","411","S7",19.907857375
"4412","412","S7",20.140302515
"4413","413","S7",19.920523605
"4414","414","S7",19.95800071
"4415","415","S7",20.2180216
"4416","416","S7",20.21271523
"4417","417","S7",20.089754395
"4418","418","S7",19.927992965
"4419","419","S7",20.18153401
"4420","420","S7",20.16607845
"4421","421","S7",19.99659727
"4422","422","S7",20.05272332
"4423","423","S7",20.057243845
"4424","424","S7",19.925583965
"4425","425","S7",20.36959588
"4426","426","S7",20.252977285
"4427","427","S7",20.10612793
"4428","428","S7",20.006147495
"4429","429","S7",20.27710196
"4430","430","S7",19.76806201
"4431","431","S7",20.192720895
"4432","432","S7",19.93848416
"4433","433","S7",20.006733685
"4434","434","S7",20.14841391
"4435","435","S7",20.32779243
"4436","436","S7",19.960842235
"4437","437","S7",20.093509515
"4438","438","S7",20.073824335
"4439","439","S7",20.09049863
"4440","440","S7",20.173513135
"4441","441","S7",20.21625062
"4442","442","S7",20.18379482
"4443","443","S7",20.162239015
"4444","444","S7",20.12914702
"4445","445","S7",20.147265255
"4446","446","S7",20.059728765
"4447","447","S7",19.906537535
"4448","448","S7",20.148085775
"4449","449","S7",20.10717329
"4450","450","S7",20.264357255
"4451","451","S7",20.097707745
"4452","452","S7",19.9610689
"4453","453","S7",20.269024875
"4454","454","S7",20.070902875
"4455","455","S7",19.99989468
"4456","456","S7",19.90985064
"4457","457","S7",19.981783015
"4458","458","S7",19.97882031
"4459","459","S7",20.000446925
"4460","460","S7",20.13883996
"4461","461","S7",20.268594905
"4462","462","S7",20.183606845
"4463","463","S7",20.15111418
"4464","464","S7",20.096388635
"4465","465","S7",20.223293295
"4466","466","S7",20.335616205
"4467","467","S7",20.037239655
"4468","468","S7",20.25247322
"4469","469","S7",20.178452315
"4470","470","S7",20.101634415
"4471","471","S7",20.1258664
"4472","472","S7",20.241865955
"4473","473","S7",20.14980967
"4474","474","S7",20.17174982
"4475","475","S7",20.173306545
"4476","476","S7",19.862819295
"4477","477","S7",20.070758335
"4478","478","S7",20.068238375
"4479","479","S7",20.20345883
"4480","480","S7",19.88990047
"4481","481","S7",20.26785505
"4482","482","S7",20.049759155
"4483","483","S7",20.112880065
"4484","484","S7",20.14924684
"4485","485","S7",20.173974495
"4486","486","S7",20.084566285
"4487","487","S7",20.078480275
"4488","488","S7",20.18127924
"4489","489","S7",19.9125166
"4490","490","S7",20.129243745
"4491","491","S7",20.3403915
"4492","492","S7",20.022127925
"4493","493","S7",20.0705908
"4494","494","S7",20.16742165
"4495","495","S7",20.246575915
"4496","496","S7",19.91574539
"4497","497","S7",20.287912895
"4498","498","S7",20.075777085
"4499","499","S7",20.085914595
"4500","500","S7",20.177309135
"4501","1","S8",20.314506065
"4502","2","S8",20.07808279
"4503","3","S8",20.377929195
"4504","4","S8",20.476456565
"4505","5","S8",20.18795144
"4506","6","S8",20.212344025
"4507","7","S8",20.08544192
"4508","8","S8",20.22257461
"4509","9","S8",20.28452533
"4510","10","S8",20.107816055
"4511","11","S8",20.225471615
"4512","12","S8",20.290059095
"4513","13","S8",20.084396925
"4514","14","S8",20.089484295
"4515","15","S8",20.408836665
"4516","16","S8",19.995918005
"4517","17","S8",20.39048702
"4518","18","S8",20.401481185
"4519","19","S8",20.36668099
"4520","20","S8",20.61413858
"4521","21","S8",20.34588183
"4522","22","S8",20.42806669
"4523","23","S8",20.35168022
"4524","24","S8",20.336218455
"4525","25","S8",20.51423808
"4526","26","S8",20.472856205
"4527","27","S8",20.204706765
"4528","28","S8",20.191054305
"4529","29","S8",20.41403171
"4530","30","S8",20.39399248
"4531","31","S8",20.221530345
"4532","32","S8",20.677140135
"4533","33","S8",20.22894897
"4534","34","S8",20.32926265
"4535","35","S8",20.242750715
"4536","36","S8",20.5516827
"4537","37","S8",20.27197152
"4538","38","S8",20.195735795
"4539","39","S8",20.27771516
"4540","40","S8",20.57569897
"4541","41","S8",20.371799385
"4542","42","S8",20.2418415
"4543","43","S8",20.36782563
"4544","44","S8",20.2699684
"4545","45","S8",20.258620915
"4546","46","S8",20.33210454
"4547","47","S8",20.378836585
"4548","48","S8",20.52417776
"4549","49","S8",20.435374355
"4550","50","S8",20.49566469
"4551","51","S8",20.33368864
"4552","52","S8",20.237320245
"4553","53","S8",20.41102922
"4554","54","S8",20.55864982
"4555","55","S8",20.31461666
"4556","56","S8",20.43089179
"4557","57","S8",20.30330604
"4558","58","S8",20.367682185
"4559","59","S8",20.273635555
"4560","60","S8",20.30759844
"4561","61","S8",20.447402565
"4562","62","S8",20.36396539
"4563","63","S8",20.211555625
"4564","64","S8",20.619883315
"4565","65","S8",20.347066985
"4566","66","S8",20.28663868
"4567","67","S8",20.06826575
"4568","68","S8",20.462848635
"4569","69","S8",20.243763225
"4570","70","S8",20.327170835
"4571","71","S8",20.037556475
"4572","72","S8",20.402960895
"4573","73","S8",20.491531795
"4574","74","S8",20.34307279
"4575","75","S8",20.289364135
"4576","76","S8",20.38694433
"4577","77","S8",20.257136095
"4578","78","S8",20.04146818
"4579","79","S8",20.407301475
"4580","80","S8",20.1001923
"4581","81","S8",20.023244825
"4582","82","S8",20.03540334
"4583","83","S8",20.253888325
"4584","84","S8",20.08917587
"4585","85","S8",20.28517649
"4586","86","S8",20.2886564
"4587","87","S8",20.34704472
"4588","88","S8",20.16392203
"4589","89","S8",20.419656725
"4590","90","S8",20.428086765
"4591","91","S8",20.56399634
"4592","92","S8",20.14500043
"4593","93","S8",20.263793695
"4594","94","S8",20.427558975
"4595","95","S8",20.437359225
"4596","96","S8",20.180210155
"4597","97","S8",20.27384251
"4598","98","S8",20.293231675
"4599","99","S8",20.52623052
"4600","100","S8",20.34868941
"4601","101","S8",20.113402745
"4602","102","S8",20.41379592
"4603","103","S8",20.346336985
"4604","104","S8",20.197673215
"4605","105","S8",20.141116465
"4606","106","S8",20.31106959
"4607","107","S8",20.280791015
"4608","108","S8",20.48224875
"4609","109","S8",20.281518825
"4610","110","S8",20.20511082
"4611","111","S8",20.34628041
"4612","112","S8",20.281419545
"4613","113","S8",20.53724768
"4614","114","S8",20.41489311
"4615","115","S8",20.5152776
"4616","116","S8",20.08973578
"4617","117","S8",20.35289859
"4618","118","S8",20.17766063
"4619","119","S8",20.39630877
"4620","120","S8",20.338087985
"4621","121","S8",20.40570387
"4622","122","S8",20.386545385
"4623","123","S8",20.19315415
"4624","124","S8",20.31232373
"4625","125","S8",20.38277165
"4626","126","S8",20.62437172
